Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
585,2,317,scip_no_symmetry,0,-40769318846,3600.361705,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
587,2,317,scip_no_symmetry,1,-40769318846,3600.751415,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
586,2,317,scip_no_symmetry,2,-40769318846,3603.336161,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
588,2,317,scip_no_symmetry,3,-40769318846,3602.949942,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
590,2,317,scip_no_symmetry,4,-40769318846,3603.257828,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
589,2,318,scip_no_symmetry,0,-37386811864,103.79945,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
594,2,318,scip_no_symmetry,1,-37386685690,101.436638,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
593,2,318,scip_no_symmetry,2,-37386685690,103.343227,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
591,2,318,scip_no_symmetry,3,-37386805124,102.210997,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
592,2,318,scip_no_symmetry,4,-37386685690,107.491381,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
595,2,319,scip_no_symmetry,0,-40982820024,78.549707,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1.op,0
596,2,319,scip_no_symmetry,1,-40982820024,76.046986,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1.op,0
597,2,319,scip_no_symmetry,2,-40982820024,76.87478,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1.op,0
598,2,319,scip_no_symmetry,3,-40982820024,76.573675,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1.op,0
601,2,319,scip_no_symmetry,4,-40982820024,73.596857,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1.op,0
599,2,320,scip_no_symmetry,0,-62592882116,917.213489,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
600,2,320,scip_no_symmetry,1,-62592794415,1166.227548,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
602,2,320,scip_no_symmetry,2,-62592865207,1009.340591,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
603,2,320,scip_no_symmetry,3,-62592865207,902.831046,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
