Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
647,2,242,cp_no_symmetry,4,1354886210,202.472722102,facLoc_1500_100_24_8,0
648,2,243,cp_no_symmetry,0,1371600000,76.47893935200001,facLoc_1500_100_26_1,0
649,2,243,cp_no_symmetry,2,1372100000,29.080180343,facLoc_1500_100_26_1,0
650,2,243,cp_no_symmetry,4,1373100000,25.567621668,facLoc_1500_100_26_1,0
651,2,243,cp_no_symmetry,3,1372000000,44.256931014,facLoc_1500_100_26_1,0
652,2,244,cp_no_symmetry,0,1313631895,19.619375588,facLoc_1500_20_101_8,0
653,2,244,cp_no_symmetry,1,1315753110,17.31842598,facLoc_1500_20_101_8,0
654,2,244,cp_no_symmetry,2,1313345177,6.987929444000001,facLoc_1500_20_101_8,0
655,2,244,cp_no_symmetry,3,1317185152,5.067924276,facLoc_1500_20_101_8,0
656,2,244,cp_no_symmetry,4,1312795707,12.221888878,facLoc_1500_20_101_8,0
657,2,245,cp_no_symmetry,3,1311978000,89.11100002900001,facLoc_1500_20_125_3,0
658,2,245,cp_no_symmetry,1,1313494000,22.276404032,facLoc_1500_20_125_3,0
659,2,245,cp_no_symmetry,2,1310219000,67.89420154,facLoc_1500_20_125_3,0
660,2,245,cp_no_symmetry,0,1310261000,30.215435086000003,facLoc_1500_20_125_3,0
661,2,246,cp_no_symmetry,1,1327400000,3.968763863,facLoc_1500_20_128_1,0
662,2,246,cp_no_symmetry,2,1325200000,4.5622200600000005,facLoc_1500_20_128_1,0
663,2,246,cp_no_symmetry,0,1326600000,4.068777937,facLoc_1500_20_128_1,0
664,2,245,cp_no_symmetry,4,1309033000,9.564016703,facLoc_1500_20_125_3,0
665,2,247,cp_no_symmetry,0,1312801720,14.416350069000002,facLoc_1500_20_84_5,0
666,2,247,cp_no_symmetry,1,1311849890,6.444974481,facLoc_1500_20_84_5,0
667,2,246,cp_no_symmetry,4,1325400000,8.152611132,facLoc_1500_20_128_1,0
668,2,246,cp_no_symmetry,3,1327100000,3.838899535,facLoc_1500_20_128_1,0
669,2,247,cp_no_symmetry,3,1311482610,11.509271598000002,facLoc_1500_20_84_5,0
670,2,247,cp_no_symmetry,4,1311137410,7.789874966,facLoc_1500_20_84_5,0
671,2,247,cp_no_symmetry,2,1316366850,11.5333532,facLoc_1500_20_84_5,0
672,2,248,cp_no_symmetry,2,1472100000,61.323760689,facLoc_1500_250_10_1,0
673,2,248,cp_no_symmetry,1,1469700000,161.692070301,facLoc_1500_250_10_1,0
674,2,248,cp_no_symmetry,0,1468100000,142.989866001,facLoc_1500_250_10_1,0
675,2,248,cp_no_symmetry,4,1471700000,54.590642958,facLoc_1500_250_10_1,0
676,2,248,cp_no_symmetry,3,1471200000,42.577123032,facLoc_1500_250_10_1,0
677,2,250,cp_no_symmetry,2,1545808049,240.266929519,facLoc_1500_250_6_8,0
678,2,250,cp_no_symmetry,1,1543094691,214.07227879,facLoc_1500_250_6_8,0
679,2,250,cp_no_symmetry,0,1544231493,229.623168986,facLoc_1500_250_6_8,0
680,2,250,cp_no_symmetry,4,1541295645,77.220766986,facLoc_1500_250_6_8,0
681,2,250,cp_no_symmetry,3,1544253125,105.146663598,facLoc_1500_250_6_8,0
682,2,251,cp_no_symmetry,0,1464837450,266.953196407,facLoc_1500_250_9_5,0
683,2,251,cp_no_symmetry,1,1466994610,896.665672877,facLoc_1500_250_9_5,0
684,2,251,cp_no_symmetry,2,1464623790,2512.5792363180003,facLoc_1500_250_9_5,0
685,2,251,cp_no_symmetry,4,1462800330,3602.084853101,facLoc_1500_250_9_5,0
686,2,251,cp_no_symmetry,3,1465771990,759.846318125,facLoc_1500_250_9_5,0
687,2,256,cp_no_symmetry,0,1338447916,15.063675487,facLoc_1500_50_30_8,0
688,2,256,cp_no_symmetry,3,1338712510,18.398662041,facLoc_1500_50_30_8,0
689,2,256,cp_no_symmetry,2,1337173427,15.317337128,facLoc_1500_50_30_8,0
690,2,256,cp_no_symmetry,1,1337109737,16.507910146,facLoc_1500_50_30_8,0
691,2,257,cp_no_symmetry,1,1324525790,3600.1804260080003,facLoc_1500_50_48_5,0
692,2,257,cp_no_symmetry,0,1326645750,3600.363268211,facLoc_1500_50_48_5,0
693,2,256,cp_no_symmetry,4,1338806576,23.587611719,facLoc_1500_50_30_8,0
694,2,257,cp_no_symmetry,3,1325963790,3600.406689672,facLoc_1500_50_48_5,0
695,2,257,cp_no_symmetry,4,1326719070,3600.2585410300003,facLoc_1500_50_48_5,0
696,2,257,cp_no_symmetry,2,1327392390,3600.2653415550003,facLoc_1500_50_48_5,0
697,2,258,cp_no_symmetry,2,1344800000,22.294472043000003,facLoc_1500_50_53_1,0
698,2,258,cp_no_symmetry,0,1343200000,17.56646771,facLoc_1500_50_53_1,0
699,2,258,cp_no_symmetry,1,1348600000,15.935950730000002,facLoc_1500_50_53_1,0
700,2,258,cp_no_symmetry,3,1346800000,25.991291038,facLoc_1500_50_53_1,0
701,2,258,cp_no_symmetry,4,1345100000,18.913027714,facLoc_1500_50_53_1,0
702,2,259,cp_no_symmetry,0,1320132000,1394.792427493,facLoc_1500_50_56_3,0
703,2,259,cp_no_symmetry,4,1321438000,103.265726644,facLoc_1500_50_56_3,0
704,2,259,cp_no_symmetry,1,1322041000,449.477517334,facLoc_1500_50_56_3,0
705,2,259,cp_no_symmetry,2,1319835000,267.648906457,facLoc_1500_50_56_3,0
706,2,259,cp_no_symmetry,3,1321866000,681.902817508,facLoc_1500_50_56_3,0
707,2,260,cp_no_symmetry,0,1823300000,34.227111839,facLoc_2000_100_28_1,0
708,2,260,cp_no_symmetry,2,1826700000,100.375870724,facLoc_2000_100_28_1,0
709,2,260,cp_no_symmetry,1,1825500000,49.844636,facLoc_2000_100_28_1,0
710,2,261,cp_no_symmetry,0,1789415834,377.497723264,facLoc_2000_100_30_8,0
711,2,260,cp_no_symmetry,4,1827500000,83.95630784500001,facLoc_2000_100_28_1,0
712,2,260,cp_no_symmetry,3,1823200000,119.547845585,facLoc_2000_100_28_1,0
713,2,261,cp_no_symmetry,1,1788927982,233.268842057,facLoc_2000_100_30_8,0
714,2,261,cp_no_symmetry,3,1785503986,179.328994636,facLoc_2000_100_30_8,0
715,2,261,cp_no_symmetry,2,1788144415,804.643745341,facLoc_2000_100_30_8,0
716,2,262,cp_no_symmetry,0,1796439000,117.019578022,facLoc_2000_100_32_3,0
717,2,262,cp_no_symmetry,1,1795539000,301.858239958,facLoc_2000_100_32_3,0
718,2,261,cp_no_symmetry,4,1788700926,323.89109593800003,facLoc_2000_100_30_8,0
719,2,262,cp_no_symmetry,2,1795577000,126.684842919,facLoc_2000_100_32_3,0
720,2,262,cp_no_symmetry,3,1797709000,281.39509611100004,facLoc_2000_100_32_3,0
721,2,262,cp_no_symmetry,4,1794130000,323.36326111700004,facLoc_2000_100_32_3,0
722,2,263,cp_no_symmetry,1,1789121140,145.02123356200002,facLoc_2000_100_33_5,0
723,2,263,cp_no_symmetry,0,1789335120,208.462126765,facLoc_2000_100_33_5,0
724,2,263,cp_no_symmetry,2,1791634600,189.286777357,facLoc_2000_100_33_5,0
725,2,264,cp_no_symmetry,0,1766700000,5.404380072,facLoc_2000_20_144_1,0
726,2,263,cp_no_symmetry,3,1788311160,433.1938901200001,facLoc_2000_100_33_5,0
727,2,263,cp_no_symmetry,4,1790005660,270.950007905,facLoc_2000_100_33_5,0
728,2,264,cp_no_symmetry,3,1772200000,14.124161503000002,facLoc_2000_20_144_1,0
729,2,264,cp_no_symmetry,1,1768100000,4.887476217000001,facLoc_2000_20_144_1,0
730,2,264,cp_no_symmetry,2,1767800000,14.833899745,facLoc_2000_20_144_1,0
731,2,265,cp_no_symmetry,1,1742740000,630.366727954,facLoc_2000_20_165_3,0
732,2,264,cp_no_symmetry,4,1770100000,7.255619169,facLoc_2000_20_144_1,0
733,2,265,cp_no_symmetry,0,1741086000,322.78239434,facLoc_2000_20_165_3,0
734,2,265,cp_no_symmetry,3,1742112000,993.535960563,facLoc_2000_20_165_3,0
735,2,265,cp_no_symmetry,2,1741101000,505.605594238,facLoc_2000_20_165_3,0
736,2,266,cp_no_symmetry,0,1743053317,96.920493426,facLoc_2000_20_168_8,0
737,2,265,cp_no_symmetry,4,1748918000,863.299371863,facLoc_2000_20_165_3,0
738,2,266,cp_no_symmetry,1,1742549975,84.552202181,facLoc_2000_20_168_8,0
739,2,266,cp_no_symmetry,4,1741946618,83.12064741100001,facLoc_2000_20_168_8,0
740,2,266,cp_no_symmetry,3,1743718722,28.780165513,facLoc_2000_20_168_8,0
741,2,266,cp_no_symmetry,2,1742421472,102.596755759,facLoc_2000_20_168_8,0
742,2,267,cp_no_symmetry,0,1739323240,158.560483502,facLoc_2000_20_187_5,0
743,2,267,cp_no_symmetry,1,1742266330,278.976329986,facLoc_2000_20_187_5,0
744,2,267,cp_no_symmetry,2,1741309330,191.477477104,facLoc_2000_20_187_5,0
745,2,267,cp_no_symmetry,3,1741417880,35.306839833000005,facLoc_2000_20_187_5,0
746,2,267,cp_no_symmetry,4,1739377840,42.504288493,facLoc_2000_20_187_5,0
747,2,268,cp_no_symmetry,1,1953800000,80.22012298,facLoc_2000_250_10_1,0
748,2,268,cp_no_symmetry,0,1958500000,56.008965302,facLoc_2000_250_10_1,0
749,2,268,cp_no_symmetry,2,1958700000,66.907399314,facLoc_2000_250_10_1,0
