Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
2679,4,27,scip_no_symmetry,4,0.0,3600.011015,neos-5129192-manaia,0
2680,4,28,scip_no_symmetry,0,6.268964e6,0.54925,neos-633273,0
2681,4,28,scip_no_symmetry,1,6.268964e6,0.515733,neos-633273,0
2683,4,28,scip_no_symmetry,2,6.268964e6,0.516303,neos-633273,0
2682,4,28,scip_no_symmetry,3,6.268964e6,0.53018,neos-633273,0
2684,4,28,scip_no_symmetry,4,6.268964e6,0.537885,neos-633273,0
2685,4,29,scip_no_symmetry,0,1.854987e6,203.947455,neos-780889,0
2686,4,29,scip_no_symmetry,1,1.854987e6,62.648231,neos-780889,0
2688,4,29,scip_no_symmetry,2,1.854986e6,210.746439,neos-780889,0
2687,4,29,scip_no_symmetry,3,1.854987e6,51.444008,neos-780889,0
2689,4,29,scip_no_symmetry,4,1.854989e6,61.797664,neos-780889,0
2690,4,30,scip_no_symmetry,0,25580.0,69.115166,neos-820879,0
2691,4,30,scip_no_symmetry,1,25563.0,50.504385,neos-820879,0
2692,4,30,scip_no_symmetry,2,25573.0,50.267878,neos-820879,0
2693,4,30,scip_no_symmetry,3,25580.0,53.469157,neos-820879,0
2694,4,30,scip_no_symmetry,4,25580.0,56.828323,neos-820879,0
2695,4,31,scip_no_symmetry,0,0.0,422.359764,neos-827015,0
2696,4,31,scip_no_symmetry,1,0.0,1536.883846,neos-827015,0
2698,4,31,scip_no_symmetry,2,0.0,473.214192,neos-827015,0
2697,4,31,scip_no_symmetry,3,0.0,374.678971,neos-827015,0
2699,4,31,scip_no_symmetry,4,0.0,484.77159,neos-827015,0
2700,4,32,scip_no_symmetry,0,0.0,238.184936,neos-829552,0
2702,4,32,scip_no_symmetry,1,0.0,118.258151,neos-829552,0
2701,4,32,scip_no_symmetry,2,0.0,196.797706,neos-829552,0
2703,4,32,scip_no_symmetry,3,0.0,127.428767,neos-829552,0
2704,4,32,scip_no_symmetry,4,0.0,145.580007,neos-829552,0
2705,4,33,scip_no_symmetry,0,7.370978e6,410.94818,neos-831188,0
2706,4,33,scip_no_symmetry,1,7.379508e6,456.976809,neos-831188,0
2707,4,33,scip_no_symmetry,2,7.379508e6,495.361903,neos-831188,0
2708,4,33,scip_no_symmetry,3,7.379508e6,428.21061,neos-831188,0
2709,4,33,scip_no_symmetry,4,7.379508e6,516.08707,neos-831188,0
2710,4,34,scip_no_symmetry,0,2.293779e6,3600.000951,neos-876808,0
2712,4,34,scip_no_symmetry,1,2.353784e6,3600.001491,neos-876808,0
2711,4,34,scip_no_symmetry,2,2.220347e6,3600.000918,neos-876808,0
2713,4,34,scip_no_symmetry,3,2.115529e6,2279.501253,neos-876808,0
2714,4,34,scip_no_symmetry,4,2.259948e6,3600.001178,neos-876808,0
2715,4,35,scip_no_symmetry,0,-2.16423e6,928.781171,neos-953928,0
2716,4,35,scip_no_symmetry,1,-2.164232e6,789.781911,neos-953928,0
2718,4,35,scip_no_symmetry,2,-2.164229e6,786.562284,neos-953928,0
2717,4,35,scip_no_symmetry,3,-2.164231e6,755.566396,neos-953928,0
2719,4,35,scip_no_symmetry,4,-2.164229e6,2236.911477,neos-953928,0
2720,4,36,scip_no_symmetry,0,-2.066972e6,205.488154,neos-957323,0
2722,4,36,scip_no_symmetry,1,-2.066964e6,185.42988,neos-957323,0
2721,4,36,scip_no_symmetry,2,-2.067073e6,671.54132,neos-957323,0
2723,4,36,scip_no_symmetry,3,-2.067031e6,320.028617,neos-957323,0
2724,4,36,scip_no_symmetry,4,-2.067058e6,487.953986,neos-957323,0
2725,4,37,scip_no_symmetry,0,0.0,3600.384008,pb-fit2d,0
2726,4,37,scip_no_symmetry,1,0.0,3600.104557,pb-fit2d,0
2727,4,37,scip_no_symmetry,2,0.0,3600.17757,pb-fit2d,0
2728,4,37,scip_no_symmetry,3,0.0,3600.124457,pb-fit2d,0
2729,4,37,scip_no_symmetry,4,0.0,3600.241811,pb-fit2d,0
2730,4,38,scip_no_symmetry,0,3034.0,3600.002648,pb-gfrd-pnc,0
2731,4,38,scip_no_symmetry,1,0.0,3600.002001,pb-gfrd-pnc,0
2732,4,38,scip_no_symmetry,2,Inf,1233.865935,pb-gfrd-pnc,0
2733,4,38,scip_no_symmetry,3,0.0,3600.003035,pb-gfrd-pnc,0
2734,4,38,scip_no_symmetry,4,27.0,3600.000511,pb-gfrd-pnc,0
2735,4,39,scip_no_symmetry,0,0.0,3600.003341,pb-grow22,0
2736,4,39,scip_no_symmetry,1,0.0,3600.020677,pb-grow22,0
2737,4,39,scip_no_symmetry,2,0.0,3600.006272,pb-grow22,0
2738,4,39,scip_no_symmetry,3,0.0,3600.015428,pb-grow22,0
2739,4,39,scip_no_symmetry,4,0.0,3600.001118,pb-grow22,0
2740,4,40,scip_no_symmetry,0,-4.7918881e8,3628.033673,rail01,0
2741,4,40,scip_no_symmetry,1,-4.7918881e8,3600.054634,rail01,0
2742,4,40,scip_no_symmetry,2,-4.7918881e8,3600.023095,rail01,0
2743,4,40,scip_no_symmetry,3,-4.7918881e8,3600.115323,rail01,0
2744,4,40,scip_no_symmetry,4,-4.7918881e8,3600.044863,rail01,0
2745,4,41,scip_no_symmetry,0,-4.50508725e8,3600.089709,rail02,0
2746,4,41,scip_no_symmetry,1,-4.50508725e8,3600.095856,rail02,0
2747,4,41,scip_no_symmetry,2,-4.50508725e8,3600.089013,rail02,0
2748,4,41,scip_no_symmetry,3,-4.50508725e8,3600.095713,rail02,0
2749,4,41,scip_no_symmetry,4,-4.50508725e8,3600.095541,rail02,0
2750,4,42,scip_no_symmetry,0,-4.42554231e8,3600.225622,rail03,0
2751,4,42,scip_no_symmetry,1,-4.42554231e8,3600.222286,rail03,0
2752,4,42,scip_no_symmetry,2,-4.42554231e8,3600.752742,rail03,0
2753,4,42,scip_no_symmetry,3,-4.42554231e8,3600.232744,rail03,0
2754,4,42,scip_no_symmetry,4,-4.42554231e8,3600.223297,rail03,0
2755,4,43,scip_no_symmetry,0,-2.73030123e8,3600.001634,reblock115,0
2756,4,43,scip_no_symmetry,1,-2.73030123e8,3600.001139,reblock115,0
2757,4,43,scip_no_symmetry,2,-2.73030123e8,3600.000899,reblock115,0
2758,4,43,scip_no_symmetry,3,-2.73030123e8,3600.000769,reblock115,0
2759,4,43,scip_no_symmetry,4,-2.73030123e8,3600.000492,reblock115,0
2760,4,44,scip_no_symmetry,0,-1.62500606e8,2790.413669,reblock166,0
2761,4,44,scip_no_symmetry,1,-1.62500606e8,1649.618008,reblock166,0
2762,4,44,scip_no_symmetry,2,-1.62500606e8,1829.03599,reblock166,0
2763,4,44,scip_no_symmetry,3,-1.62480492e8,3600.000425,reblock166,0
2764,4,44,scip_no_symmetry,4,-1.62500606e8,1324.891488,reblock166,0
2765,4,45,scip_no_symmetry,0,-2.90705503e8,3600.001475,reblock354,0
2766,4,45,scip_no_symmetry,1,-2.90088093e8,3600.00106,reblock354,0
2767,4,45,scip_no_symmetry,2,-2.89790609e8,3600.001823,reblock354,0
2768,4,45,scip_no_symmetry,3,-2.89425282e8,3600.006335,reblock354,0
2769,4,45,scip_no_symmetry,4,-2.90004044e8,3600.001616,reblock354,0
2770,4,46,scip_no_symmetry,0,-2.63134596e8,3600.0239,rmine11,0
2771,4,46,scip_no_symmetry,1,-2.62729261e8,3600.002811,rmine11,0
